"genes","r_est","p_est","r_rmse","p_rmse","zero_prop"
"ANAPC10",9.04478152635011,0.663469004522614,0.479558208273225,0.14297121334026,0.789876234181616
"ANAPC11",3.48718557133731,0.030509859833382,19.8096903353502,0.0331414633922756,0.0593102489222639
"ANAPC13",5.61163781062232,0.212240445749172,20.484243338485,0.0600129302489278,0.41371158392435
"ANAPC15",5.43980924643412,0.321893834202274,20.2302085981289,0.079960733899111,0.593172020581282
"ANAPC16",6.9732742390721,0.110953091218325,14.561263645844,0.0429563769997337,0.140105687665137
"ANAPC2",4.7188588488799,0.390678928422666,19.7455540854329,0.093338254216075,0.696287025448477
"ANAPC4",4.87167398986359,0.570886438786294,10.6438245329254,0.127417680397897,0.82665832290363
"ANAPC5",3.77348819314545,0.132540500217342,24.9038813961472,0.0480177727095461,0.343902099847031
"ANAPC7",4.56384963240007,0.431916397491729,18.6373015744237,0.101462743745541,0.743846474760117
"ANGEL2",4.22937517998322,0.364585226182297,22.1303358937467,0.089122721661446,0.69482686691698
"ANK3",0.693533701960156,0.0848929873135502,51.8347297605265,0.046805215901331,0.747740230844111
"ANKFY1",1.71805117931744,0.207163725977929,39.0924561621196,0.0653499919885344,0.729105826727854
"ANKH",0.241174004210101,0.0219284566010826,58.2562179599203,0.0371238919220715,0.754276178556529
"ANKHD1",4.91462783878536,0.707667379344213,2.4491790101608,0.154101633172493,0.898970935892087
"ANKIB1",2.70947740912992,0.261526811886248,31.9235017580082,0.0730532463607393,0.694270616047838
"ANKLE2",1.31269297135472,0.134194669077896,43.8601443502275,0.0534970161031299,0.687734668335419
"ANKRA2",8.66168627113014,0.601441290667118,3.38084933369762,0.130253440984992,0.746349603671256
"ANKRD10",2.48967280398305,0.115170666150561,32.1436449132582,0.0471353662964834,0.439299123904881
"ANKRD11",1.95142703275728,0.130939959828122,37.7473658555685,0.0512493831268135,0.569879015435962
"ANKRD12",2.89185136259326,0.0868928344480496,26.970938245467,0.0416073962816472,0.293422333472396
"ANKRD13A",1.45904634143511,0.26483540957551,38.7618330893709,0.0765179705770754,0.822486441385065
"ANKRD13C",2.44901231147193,0.367301667446334,28.4075143294363,0.0927898106724206,0.809345014601585
"ANKRD13D",2.07399937826265,0.237876168356873,36.236352364627,0.0702087879739589,0.730844110693923
"ANKRD17",4.73938254965663,0.243057242167711,22.9324071294534,0.0660818459886539,0.506396884995133
"ANKRD26",1.39230700534385,0.192753309496743,42.4889447413012,0.0638726242826305,0.766096509525796
"ANKRD27",3.27837322645778,0.464886139024154,20.2970911312881,0.10943732217606,0.826310666110416
"ANKRD28",0.819066373787602,0.0762931175873622,49.1287717402886,0.0447218601508514,0.680990126547073
"ANKRD37",0.383467610707352,0.0250081019646028,53.3510349284939,0.0369337539970979,0.665693227645668
"ANKRD39",3.95510908602813,0.374115340814974,22.9075984580434,0.0915256128973818,0.724030037546934
