"genes","r_est","p_est","r_rmse","p_rmse","zero_prop"
"ABHD10",2.65569561511382,0.463581979407826,14.3983059579751,0.0424032363272703,0.81437125748503
"ABHD11",0.326169428644359,0.040343105893858,36.3757805966016,0.00980389137304786,0.742418389028395
"ABHD12",1.00457638885,0.0618587585432607,27.1903782119092,0.0160486001115211,0.517094842572919
"ABHD13",3.244843118513,0.403785312610342,14.5962280466849,0.0370964820809405,0.728027815337068
"ABHD14B",2.43344510643151,0.129054000452942,19.9732553459771,0.0211093496246416,0.434904384778829
"ABHD17A",1.70264767758558,0.218740022871726,23.8288579656527,0.0234802164721686,0.688526173459533
"ABHD17B",1.74970543014535,0.633266861787552,9.0938393005291,0.0586138880696563,0.932200115897238
"ABHD18",3.13735182286972,0.513791065058749,11.7772464772591,0.0467028856937039,0.818234498744447
"ABHD2",1.3085759660499,0.116822345175635,26.4292736689513,0.0179185441399411,0.591269074753718
"ABHD3",0.960008481760341,0.210705343915846,28.4322603898995,0.0218360139351172,0.80278153370678
"ABHD4",0.757972715397791,0.277140586972742,27.3961309062224,0.0267228613151912,0.881205331272938
"ABHD5",1.05637676794597,0.151356282677428,28.8175176209337,0.0183678289593447,0.716051767432876
"ABHD8",2.21347284266536,0.393163622639835,17.8625444421579,0.0365191917381613,0.800946494108557
"ABI1",3.04266916194646,0.173191001676222,17.6064225211986,0.0231810657306214,0.445528298242225
"ABI2",1.90264784596291,0.173848696528322,23.3595444535883,0.0213902027958362,0.602279312343056
