"genes","r_est","p_est","r_rmse","p_rmse","zero_prop"
"ANKRD28",0.42808392386978,0.0274327598139587,17.9908420665284,0.0143876231265397,0.684665871121718
"ANKRD37",0.274718906829693,0.0215972991757724,19.3535787589132,0.0177884115339887,0.749701670644391
"ANKRD39",1.20645563195444,0.232082682077298,15.954382608051,0.0206552297026669,0.855608591885442
"ANKRD40",2.35314521892537,0.492698908910513,10.8083916817482,0.0178067328101627,0.905578758949881
"ANKRD44",0.656864328063376,0.0671294099231602,17.9897189629463,0.0171946698170094,0.741646778042959
"ANKRD46",2.49796319657887,0.430909146134046,11.6852711062455,0.0181609260798901,0.874105011933174
"ANKRD49",1.62464873644871,0.154806926908952,15.1996150217389,0.0156646151111947,0.714349642004773
"ANKRD52",1.45056905066963,0.265543291689761,15.12777906309,0.0201482825914698,0.854564439140811
"ANKRD54",5.55064635454232,0.452673379160755,9.68479320806479,0.0148869150664929,0.763573985680191
"ANKS3",2.40450030087128,0.496741720194131,10.6917121738594,0.0177025525992107,0.903937947494033
"ANKZF1",1.09207871550877,0.195326783251354,16.5877775957232,0.0205616499633535,0.840990453460621
"ANO6",1.3855256206267,0.0844009227673116,15.1427058103683,0.0111044953185239,0.615453460620525
"ANP32A",1.30281809131125,0.0509745140534006,13.5154095480936,0.00431904423099456,0.482249403341289
"ANP32B",2.06016106653017,0.0305152143433946,8.54483840760591,0.0107172670740627,0.193914081145585
"ANP32E",0.920101930284636,0.0537506435853233,16.0275193384199,0.0110870146756521,0.618287589498807
"ANTXR2",0.394352410785203,0.0379669617231161,19.0571904022494,0.0181024249455292,0.75730906921241
"ANXA1",0.298845714670968,0.0011089092870199,12.6863700054118,0.00320130490691059,0.357100238663485
"ANXA11",1.5504503717542,0.0378528235884532,11.3233776769431,0.00269229932569633,0.348001193317422
"ANXA2",1.08897283180518,0.00622050371134537,8.12449644720065,0.0154027089143158,0.124850835322196
"ANXA2R",0.309408046137393,0.0951646007194589,20.2786274953985,0.0246604603904323,0.902893794749403
"ANXA4",1.08039648712343,0.108440089856744,16.8938454162651,0.0169368828751806,0.740453460620525
"ANXA5",0.873079820538018,0.00852531240153207,9.9378783864587,0.0100518865817152,0.224194510739857
"ANXA6",0.585186663947064,0.0146769240555855,14.3808298362287,0.00314051280025535,0.471360381861575
"ANXA7",2.23383808204662,0.0908777001228347,12.0570182058099,0.00421813423835912,0.465841288782816
"AP1AR",1.10331145479374,0.161003370832821,16.8501122736702,0.0196078140315989,0.809069212410501
"AP1B1",2.21246021995297,0.2709123196657,13.9136795334704,0.0179352153412203,0.79445107398568
"AP1G1",3.62521890518791,0.268596592248278,11.9022974562462,0.0141019995694983,0.68332338902148
"AP1G2",2.18554096961802,0.186170991975806,14.0782665512001,0.0148215571642663,0.696300715990454
"AP1M1",1.54547733597157,0.113054893976303,15.0006912134487,0.0127572350260811,0.647971360381862
"AP1S1",2.0532793606664,0.194103471542463,14.6510490496089,0.0162868304143128,0.735381861575179
"AP1S2",1.01625929669106,0.0634438027401522,15.8173260464428,0.0112984192533333,0.621270883054893
"AP2A1",2.61247293914803,0.228496537797907,13.419066805063,0.0153757323012328,0.714797136038186
