"genes","r_est","p_est","r_rmse","p_rmse","zero_prop"
"ABHD11",0.598834774893219,0.062044228691863,4.6721214303699,0.0373340443528305,0.707868086211374
"ABHD12",2.26105487381077,0.115523230334221,3.30382206810311,0.0260935539709697,0.493897688911971
"ABHD13",9.58988401665546,0.661901767996097,9.48975122031099,0.0693024330499481,0.769410542716178
"ABHD14B",2.77841851911415,0.112096598212681,2.56185688657623,0.0188522694707815,0.38691249026227
"ABHD17A",1.57948885524207,0.200509840063529,4.85161171007606,0.04670279596268,0.736172422747338
"ABHD17B",7.36184463921942,0.848275798930817,11.005865613305,0.0794138443569047,0.930927031939756
"ABHD18",2.36073650210444,0.436323887450875,6.00417989660049,0.0636918791608003,0.850947805764736
"ABHD2",0.852817632233468,0.0403715023098891,3.46950749518824,0.021840172078143,0.51129576733316
"ABHD3",0.651805973292023,0.112151540269606,5.19196944748813,0.0460685734526226,0.79641651519086
"ABHD4",1.13148238368691,0.304501690324392,5.74756903916266,0.0595017710894836,0.876655414178136
"ABHD5",0.739348699529508,0.0832241841607161,4.70132185142987,0.0390201070694778,0.715138924954557
"ABHD8",3.43009603467077,0.470380612565657,6.21098200029756,0.0636705068218097,0.818748377044923
"ABI1",4.55970613170511,0.252920607139621,3.84896587845421,0.0381049570867904,0.531809919501428
"ABI2",1.40214779183056,0.118657017660627,4.16209867252463,0.0354255814205853,0.631524279407946
"ABI3",0.257230188205032,0.0367657631313093,5.32944275747568,0.0434421536046961,0.81069851986497
"ABL1",1.18232191638225,0.193759480813525,5.17302683588699,0.0496335952577889,0.790444040508959
"ABL2",0.527316966968563,0.0523169740591121,4.73571578413548,0.0373601033470268,0.715917943391327
"ABLIM1",0.323546429432514,0.0255849241080241,4.68802642211781,0.0350294305676515,0.704232666839782
"ABR",1.72912781267558,0.164804762239596,4.47495264314585,0.0409742673038944,0.675408984679304
"ABRACL",1.50240377087618,0.0398854153724176,2.4373634936212,0.00993151015189894,0.347442222799273
"ABT1",12.0472663280851,0.599809323244818,9.04811731926843,0.0633333973351244,0.659049597507141
"ABTB1",1.03972008443645,0.105331551829763,4.40982778971446,0.0373473224922982,0.672033238119969
"ACAA1",2.65263775893373,0.107801222523435,2.73652784833073,0.0199343938196287,0.409244352116333
"ACAA2",4.11954750294836,0.323088151288225,4.87594766825573,0.0490532470456013,0.658530251882628
"ACACA",0.538269199467269,0.0708602537099727,4.97516263889249,0.0413332760985313,0.757725266164633
"ACAD8",2.55030757349969,0.425866717867613,5.96118364668294,0.0626110581186342,0.837185146715139
"ACAD9",15.3849643757066,0.781667504758801,14.5274407162722,0.0725902982023133,0.797714879252142
"ACADM",3.65769172409967,0.248238916787984,4.09735647206778,0.0407593412409238,0.585302518826279
"ACADS",0.969524271690779,0.0831136691673534,4.26923619462688,0.0342289187878393,0.646065956894313
"ACADVL",2.39572456292981,0.0450457564380059,1.26173128140188,0.00167913679106456,0.177356530771228
"ACAP2",6.05064519345134,0.211604231625615,2.60839000735434,0.0255334356330155,0.359906517787588
"ACAT1",2.18601892886476,0.153868368509219,3.86558703959162,0.0344176967632999,0.581407426642431
"ACAT2",1.08748205612429,0.17003931309878,5.10253979046797,0.0478634376590919,0.78057647364321
"ACBD3",2.38997724026892,0.302428951946358,5.21174802159696,0.0532159404108349,0.760062321474942
"ACBD5",2.83987392762408,0.387523469616389,5.69133078323458,0.0590245876005798,0.795897169566346
"ACBD6",5.31110814770026,0.318317957825497,4.30398701310525,0.0440551495481199,0.561412620098676
"ACD",2.34362529805009,0.250588111647321,4.7536596114691,0.0475457973210951,0.704492339652038
"ACER3",1.06864924892752,0.161626180688108,5.10745043939398,0.0473982167416857,0.780057128018696
"ACIN1",4.22891027467755,0.205170169537265,3.22564572705435,0.0310164415329128,0.46533367956375
"ACLY",2.23168907217718,0.168753620713018,4.02946800098037,0.0368337656677823,0.604777979745521
"ACO1",1.01504999426443,0.145081197920176,4.98930242052458,0.0454880599618994,0.762918722409764
"ACO2",3.47748423739589,0.198631209789514,3.6441926067913,0.034285965513197,0.530251882627889
"ACOT13",3.01536237067985,0.226850587273614,4.33431934053486,0.0417811934976633,0.628408205660867
"ACOT7",0.553103074642044,0.0956527701717551,5.28137140917214,0.0460906159300543,0.808621137366918
"ACOT8",3.97939131938132,0.398289872694105,5.58031149596708,0.0567531712343252,0.735653077122825
"ACOT9",2.65047338861898,0.258652501964531,4.83699848108611,0.0478091173972503,0.702934302778499
"ACOX1",3.35155189563639,0.34851550032894,5.25842034359956,0.0539351635262845,0.728641911191898
"ACOX3",1.49634941998074,0.307462587127794,5.60912784560447,0.0578797399455616,0.843936639833809
"ACP1",3.57476348187984,0.10965726614233,2.01081880055087,0.0132039715356157,0.303817190340171
"ACP2",0.884256304466064,0.0689665997540411,4.25483592983317,0.0329690176938325,0.640612827836926
"ACP5",0.290894024176279,0.00933186763986188,3.92369808374226,0.0244237525134315,0.57543495196053
"ACP6",0.55229246402879,0.174068270336592,5.71289615851417,0.054516281851471,0.883666580109063
"ACSF3",6.00125753713933,0.603035949862606,7.69414977427775,0.0686739920084783,0.811217865489483
"ACSL1",0.412260136625239,0.0290568606066117,4.53289298276109,0.0333376286844477,0.678784731238639
"ACSL3",1.27513972647861,0.0670892543783529,3.43586557953672,0.0238250146531113,0.51207478576993
"ACSL4",1.00998440945958,0.122210938084676,4.83781018062295,0.0425654490985694,0.736691768371851
"ACSL5",0.729952566824813,0.146684242263613,5.37439926929053,0.0496395817648944,0.826019215788107
"ACSS1",0.916189046086996,0.17616093229756,5.30388545431943,0.0503081854869636,0.814853284861075
"ACTB",1.90069823869737,0.00137028275645121,0.322384517075709,0.0195391584295089,0
"ACTG1",3.88925457664211,0.00651410321218364,0.199076701387363,0.0186966764016843,0.000519345624513113
"ACTL6A",1.61038064536399,0.177930271070097,4.65856657204544,0.0436398239589254,0.706050376525578
"ACTN1",0.907858323979411,0.0280731375601537,2.83280150994584,0.013222626020096,0.406128278369255
"ACTN4",1.45233506563771,0.0398851665890708,2.16288265712345,0.00716313222503981,0.308491300960789
"ACTR10",3.96827084324198,0.27963438847804,4.3571378418772,0.0438953799801676,0.60711503505583
"ACTR1A",4.96613120738009,0.275180851074843,4.02632314662574,0.0400651269695968,0.540638795118151
"ACTR1B",3.13852938721803,0.252647077859226,4.37240669719185,0.0436964464142502,0.633341989093742
"ACTR2",2.96886159304974,0.0877621260215606,2.17415379663142,0.0123580790163088,0.321474941573617
"ACTR3",2.18160298217836,0.0466348112883595,1.75350622606962,0.00345559383011301,0.247987535705012
